amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,amount_to_orig_balance_ratio,is_transfer,isFraud,predicted_fraud
346093.52,0.0,0.0,0.0,346093.52,-346093.52,0.0,0,1,346093.52,0,0,1
3718503.37,3718503.37,0.0,4365225.42,8083728.79,0.0,0.0,0,1,0.999999731074674,0,1,1
90026.9,90026.9,0.0,339171.02,429197.92,0.0,5.820766091346741e-11,0,1,0.9999888923322658,0,1,1
503620.99,503620.99,0.0,0.0,0.0,0.0,503620.99,1,1,0.9999980143837643,1,1,1
48375.02,48375.02,0.0,0.0,0.0,0.0,48375.02,1,1,0.9999793286012367,1,1,1
10000000.0,23752520.6,13752520.6,0.0,0.0,1.862645149230957e-09,10000000.0,1,0,0.42100793205888504,1,1,1
14949.84,14949.84,0.0,18161.79,33111.63,0.0,7.275957614183426e-12,0,1,0.999933114126029,0,1,1
143501.7,143501.7,0.0,0.0,0.0,0.0,143501.7,1,1,0.9999930314899999,1,1,1
9228514.1,9228514.1,0.0,0.0,0.0,0.0,9228514.1,1,1,0.9999998916402055,1,1,1
161024.8,161024.8,0.0,0.0,0.0,0.0,161024.8,1,1,0.9999937898150483,1,1,1
127091.33,127091.33,0.0,0.0,0.0,0.0,127091.33,1,1,0.9999921317045647,1,1,1
134861.82,134861.82,0.0,0.0,0.0,0.0,134861.82,1,1,0.9999925850579129,1,1,1
389214.05,389214.05,0.0,0.0,0.0,0.0,389214.05,1,1,0.9999974307262784,1,1,1
6273660.45,6273660.45,0.0,0.0,0.0,0.0,6273660.45,1,1,0.9999998406034486,1,1,1
226558.58,0.0,0.0,0.0,226558.58,-226558.58,0.0,0,1,226558.58,0,0,1
754874.26,754874.26,0.0,0.0,0.0,0.0,754874.26,1,1,0.99999867527782,1,1,1
71693.42,71693.42,0.0,0.0,0.0,0.0,71693.42,1,1,0.9999860519131056,1,1,1
24412.07,24412.07,0.0,0.0,0.0,0.0,24412.07,1,1,0.9999590383347936,1,1,1
834203.65,834203.65,0.0,0.0,834203.65,0.0,0.0,0,1,0.9999988012533855,0,1,1
6703831.4,6703831.4,0.0,0.0,0.0,0.0,6703831.4,1,1,0.999999850831593,1,1,1
62372.43,62372.43,0.0,0.0,0.0,0.0,62372.43,1,1,0.9999839675323291,1,1,1
2926854.05,2926854.05,0.0,0.0,2926854.05,0.0,0.0,0,1,0.999999658336343,0,1,1
10000000.0,10000000.0,0.0,141403.34,10141403.34,0.0,0.0,0,1,0.99999990000001,0,1,1
3118811.65,3118811.65,0.0,0.0,0.0,0.0,3118811.65,1,1,0.9999996793651584,1,1,1
46661.03,46661.03,0.0,587237.65,633898.68,0.0,0.0,0,1,0.9999785692992782,0,1,1
112656.24,112656.24,0.0,0.0,0.0,0.0,112656.24,1,1,0.9999911235176718,1,1,1
2219475.13,2219475.13,0.0,589145.32,2808620.45,0.0,-4.656612873077393e-10,0,1,0.9999995494432283,0,1,1
28871.9,28871.9,0.0,500205.51,529077.41,0.0,0.0,0,1,0.9999653654464914,0,1,1
37720.99,37720.99,0.0,288804.07,326525.06,0.0,0.0,0,1,0.9999734902639018,0,1,1
176776.55,176776.55,0.0,0.0,0.0,0.0,176776.55,1,1,0.9999943431731009,1,1,1
8950011.46,8950011.46,0.0,0.0,0.0,0.0,8950011.46,1,1,0.999999888268312,1,1,1
219110.27,219110.27,0.0,402986.55,622096.82,0.0,0.0,0,1,0.9999954361087862,0,1,1
2075328.73,2075328.73,0.0,0.0,0.0,0.0,2075328.73,1,1,0.9999995181488582,1,1,1
368951.94,368951.94,0.0,0.0,0.0,0.0,368951.94,1,1,0.9999972896272354,1,1,1
671406.79,671406.79,0.0,102024.04,773430.83,0.0,1.1641532182693481e-10,0,1,0.9999985105921991,0,1,1
3890627.92,3890627.92,0.0,0.0,3890627.92,0.0,0.0,0,1,0.9999997429721466,0,1,1
244814.12,244814.12,0.0,0.0,0.0,0.0,244814.12,1,1,0.999995915284971,1,1,1
403975.39,403975.39,0.0,0.0,403975.39,0.0,0.0,0,1,0.9999975246078119,0,1,1
2341474.44,2341474.44,0.0,18780.15,2360254.6,0.0,-0.01000000024214387,0,1,0.9999995729188601,0,1,1
1515291.19,1515291.19,0.0,234869.29,1750160.47,0.0,0.010000000009313226,0,1,0.9999993400612722,0,1,1
2274566.61,2274566.61,0.0,0.0,0.0,0.0,2274566.61,1,1,0.999999560356001,1,1,1
64202.85,64202.85,0.0,0.0,0.0,0.0,64202.85,1,1,0.9999844246100507,1,1,1
352179.76,352179.76,0.0,0.0,0.0,0.0,352179.76,1,1,0.9999971605490316,1,1,1
335859.86,335859.86,0.0,0.0,335859.86,0.0,0.0,0,1,0.9999970225765515,0,1,1
49434.25,49434.25,0.0,0.0,49434.25,0.0,0.0,0,1,0.9999797715193106,0,1,1
396757.22,396757.22,0.0,0.0,0.0,0.0,396757.22,1,1,0.9999974795733281,1,1,1
293470.64,293470.64,0.0,7670124.43,7963595.07,0.0,-9.313225746154785e-10,0,1,0.9999965925157197,0,1,1
20111.45,20111.45,0.0,0.0,0.0,0.0,20111.45,1,1,0.999950279553212,1,1,1
5096946.74,5096946.74,0.0,10804.71,5107751.46,0.0,-0.009999999776482582,0,1,0.9999998038041489,0,1,1
723782.37,723782.37,0.0,0.0,0.0,0.0,723782.37,1,1,0.9999986183711295,1,1,1
149656.36,149656.36,0.0,42797.0,192453.36,0.0,0.0,0,1,0.9999933180700235,0,1,1
1299860.86,1299860.86,0.0,0.0,1299860.86,0.0,0.0,0,1,0.9999992306874824,0,1,1
71277.45,71277.45,0.0,2698147.17,2769424.62,0.0,0.0,0,1,0.9999859705142298,0,1,1
1517771.48,1517771.48,0.0,0.0,0.0,0.0,1517771.48,1,1,0.9999993411397208,1,1,1
43996.54,43996.54,0.0,808284.11,852280.66,0.0,-0.010000000009313226,0,1,0.9999772714565405,0,1,1
3832058.34,3832058.34,0.0,0.0,0.0,0.0,3832058.34,1,1,0.999999739043707,1,1,1
3642569.29,3642569.29,0.0,1907850.52,5550419.81,0.0,9.313225746154785e-10,0,1,0.9999997254685784,0,1,1
5239429.19,5239429.19,0.0,0.0,0.0,0.0,5239429.19,1,1,0.9999998091395508,1,1,1
164500.81,164500.81,0.0,685636.21,850137.02,0.0,0.0,0,1,0.9999939210395314,0,1,1
4644693.12,4644693.12,0.0,0.0,4644693.12,0.0,0.0,0,1,0.9999997847005693,0,1,1
113338.99,113338.99,0.0,3290608.15,3403947.14,0.0,0.0,0,1,0.9999911769888103,0,1,1
146095.73,146095.73,0.0,0.0,146095.73,0.0,0.0,0,1,0.9999931552198328,0,1,1
343999.8,343999.8,0.0,33423.37,377423.17,0.0,0.0,0,1,0.9999970930300162,0,1,1
594577.22,594577.22,0.0,685106.85,1279684.07,0.0,-2.3283064365386963e-10,0,1,0.9999983181355011,0,1,1
158879.1,158879.1,0.0,751402.72,910281.82,0.0,0.0,0,1,0.9999937059455527,0,1,1
336917.97,336917.97,0.0,0.0,0.0,0.0,336917.97,1,1,0.9999970319272911,1,1,1
772379.36,772379.36,0.0,0.0,0.0,0.0,772379.36,1,1,0.9999987053011032,1,1,1
1396824.94,1396824.94,0.0,25923.43,1422748.37,0.0,-2.3283064365386963e-10,0,1,0.9999992840911874,0,1,1
228706.19,228706.19,0.0,0.0,0.0,0.0,228706.19,1,1,0.9999956275970161,1,1,1
116489.77,116489.77,0.0,0.0,0.0,0.0,116489.77,1,1,0.9999914156288949,1,1,1
575082.97,575082.97,0.0,0.0,575082.97,0.0,0.0,0,1,0.9999982611235017,0,1,1
1137603.28,1137603.28,0.0,0.0,0.0,0.0,1137603.28,1,1,0.9999991209597067,1,1,1
10000000.0,17041719.54,7041719.54,0.0,0.0,-9.313225746154785e-10,10000000.0,1,0,0.5867952109957555,1,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
814689.88,814689.88,0.0,0.0,0.0,0.0,814689.88,1,1,0.9999987725405739,1,1,1
440581.15,440581.15,0.0,0.0,0.0,0.0,440581.15,1,1,0.9999977302757272,1,1,1
2874626.02,2874626.02,0.0,0.0,0.0,0.0,2874626.02,1,1,0.999999652128783,1,1,1
188658.45,188658.45,0.0,0.0,0.0,0.0,188658.45,1,1,0.9999946994438922,1,1,1
10000000.0,15618179.9,5618179.9,0.0,0.0,0.0,10000000.0,1,0,0.6402794322865091,1,1,1
25071.46,25071.46,0.0,0.0,0.0,0.0,25071.46,1,1,0.9999601156009422,1,1,1
182739.36,182739.36,0.0,2520763.27,2703502.63,0.0,0.0,0,1,0.9999945277551167,0,1,1
71921.7,71921.7,0.0,42131.23,114052.93,0.0,0.0,0,1,0.9999860961838196,0,1,1
59841.44,59841.44,0.0,0.0,0.0,0.0,59841.44,1,1,0.9999832894514328,1,1,1
564263.94,564263.94,0.0,0.0,0.0,0.0,564263.94,1,1,0.9999982277828567,1,1,1
10000000.0,14892193.09,4892193.09,0.0,0.0,0.0,10000000.0,1,0,0.6714927256229442,1,1,1
444766.43,444766.43,0.0,0.0,0.0,0.0,444766.43,1,1,0.999997751633927,1,1,1
156011.24,156011.24,0.0,152239.96,308251.2,0.0,-5.820766091346741e-11,0,1,0.9999935902465089,0,1,1
25040.78,25040.78,0.0,0.0,0.0,0.0,25040.78,1,1,0.99996006673647,1,1,1
2246118.53,2246118.53,0.0,0.0,2246118.53,0.0,0.0,0,1,0.9999995547877187,0,1,1
7363709.23,7363709.23,0.0,0.0,0.0,0.0,7363709.23,1,1,0.9999998641988931,1,1,1
76960.91,76960.91,0.0,0.0,0.0,0.0,76960.91,1,1,0.9999870065594786,1,1,1
21332.46,21332.46,0.0,0.0,0.0,0.0,21332.46,1,1,0.9999531252783187,1,1,1
5591647.96,5591647.96,0.0,952338.2,6543986.15,0.0,0.009999999776482582,0,1,0.9999998211618778,0,1,1
61505.06,61505.06,0.0,287479.07,348984.13,0.0,0.0,0,1,0.9999837414394614,0,1,1
198383.8,198383.8,0.0,2367972.08,2566355.88,0.0,0.0,0,1,0.999994959291236,0,1,1
3887853.15,3887853.15,0.0,0.0,0.0,0.0,3887853.15,1,1,0.9999997427887052,1,1,1
4690769.98,4690769.98,0.0,0.0,4690769.98,0.0,0.0,0,1,0.9999997868154288,0,1,1
116940.32,116940.32,0.0,491820.33,608760.65,0.0,0.0,0,1,0.9999914487026484,0,1,1
2040374.55,2040374.55,0.0,0.0,0.0,0.0,2040374.55,1,1,0.9999995098941467,1,1,1
240427.17,240427.17,0.0,0.0,0.0,0.0,240427.17,1,1,0.9999958407536023,1,1,1
2115503.99,2115503.99,0.0,0.0,0.0,0.0,2115503.99,1,1,0.9999995272996259,1,1,1
175313.96,175313.96,0.0,2911229.9,3086543.86,0.0,0.0,0,1,0.9999942959802175,0,1,1
254564.81,254564.81,0.0,0.0,0.0,0.0,254564.81,1,1,0.9999960717427058,1,1,1
10000000.0,10000000.0,0.0,0.0,9941904.21,0.0,58095.789999999106,0,1,0.99999990000001,0,1,1
377038.53,377038.53,0.0,105508.48,482547.01,0.0,0.0,0,1,0.9999973477582046,0,1,1
645104.5,645104.5,0.0,0.0,0.0,0.0,645104.5,1,1,0.9999984498659522,1,1,1
959018.79,959018.79,0.0,0.0,959018.79,0.0,0.0,0,1,0.9999989572686503,0,1,1
6391.6,6391.6,0.0,0.0,0.0,0.0,6391.6,1,1,0.9998435691268028,1,1,1
1128131.99,1128131.99,0.0,0.0,0.0,0.0,1128131.99,1,1,0.9999991135796853,1,1,1
628697.26,628697.26,0.0,0.0,628697.26,0.0,0.0,0,1,0.9999984094118536,0,1,1
196561.69,196561.69,0.0,0.0,0.0,0.0,196561.69,1,1,0.999994912564536,1,1,1
131842.85,131842.85,0.0,3479.07,135321.92,0.0,0.0,0,1,0.9999924152700335,0,1,1
3653274.35,3653274.35,0.0,637138.07,4290412.42,0.0,0.0,0,1,0.9999997262730278,0,1,1
656118.37,656118.37,0.0,0.0,0.0,0.0,656118.37,1,1,0.9999984758870936,1,1,1
2135320.18,2135320.18,0.0,333330.67,2468650.85,0.0,0.0,0,1,0.9999995316863761,0,1,1
1016302.6,1016302.6,0.0,1149447.1,2165749.7,0.0,0.0,0,1,0.9999990160420568,0,1,1
1835523.44,1835523.44,0.0,50844.44,1886367.88,0.0,0.0,0,1,0.9999994551965758,0,1,1
207261.07,207261.07,0.0,0.0,0.0,0.0,207261.07,1,1,0.9999951751905208,1,1,1
6669495.34,6669495.34,0.0,0.0,0.0,0.0,6669495.34,1,1,0.9999998500636407,1,1,1
771024.82,771024.82,0.0,0.0,0.0,0.0,771024.82,1,1,0.9999987030265731,1,1,1
1564952.45,1564952.45,0.0,0.0,1564952.45,0.0,0.0,0,1,0.9999993610033576,0,1,1
10000000.0,10000000.0,0.0,110409.52,10110409.52,0.0,0.0,0,1,0.99999990000001,0,1,1
188097.08,188097.08,0.0,164930.19,353027.27,0.0,0.0,0,1,0.9999946836246282,0,1,1
118499.44,118499.44,0.0,0.0,0.0,0.0,118499.44,1,1,0.9999915612127684,1,1,1
2540410.33,2540410.33,0.0,0.0,2301330.2,0.0,239080.1299999999,0,1,0.9999996063629586,0,1,1
338293.14,338293.14,0.0,4293922.64,4632215.78,0.0,-9.313225746154785e-10,0,1,0.9999970439925445,0,1,1
521986.29,521986.29,0.0,3392896.17,3914882.45,0.0,0.009999999776482582,0,1,0.9999980842445416,0,1,1
221077.97,221077.97,0.0,0.0,221077.97,0.0,0.0,0,1,0.9999954767294239,0,1,1
503420.67,503420.67,0.0,417119.41,920540.09,0.0,-0.010000000009313226,0,1,0.999998013593654,0,1,1
175328.85,175328.85,0.0,0.0,0.0,0.0,175328.85,1,1,0.9999942964646351,1,1,1
116419.58,116419.58,0.0,177874.9,294294.48,0.0,0.0,0,1,0.9999914104533751,0,1,1
1576531.53,1576531.53,0.0,0.0,0.0,0.0,1576531.53,1,1,0.9999993656965644,1,1,1
897427.17,897427.17,0.0,75092.82,972520.0,0.0,-0.010000000009313226,0,1,0.999998885704691,0,1,1
398219.08,398219.08,0.0,0.0,398219.08,0.0,0.0,0,1,0.999997488825777,0,1,1
248409.56,248409.56,0.0,2156174.28,2404583.85,0.0,-0.01000000024214387,0,1,0.999995974406241,0,1,1
62134.33,62134.33,0.0,0.0,0.0,0.0,62134.33,1,1,0.9999839060965798,1,1,1
445612.49,0.0,0.0,0.0,445612.49,-445612.49,0.0,0,1,445612.49,0,0,1
98050.29,98050.29,0.0,0.0,0.0,0.0,98050.29,1,1,0.9999898012560569,1,1,1
681007.64,681007.64,0.0,0.0,0.0,0.0,681007.64,1,1,0.9999985315898489,1,1,1
38513.19,38513.19,0.0,0.0,0.0,0.0,38513.19,1,1,0.9999740355437827,1,1,1
655676.97,655676.97,0.0,53614.28,709291.25,0.0,0.0,0,1,0.9999984748610663,0,1,1
407347.84,407347.84,0.0,0.0,0.0,0.0,407347.84,1,1,0.9999975451016382,1,1,1
2173367.35,2173367.35,0.0,0.0,0.0,0.0,2173367.35,1,1,0.999999539884714,1,1,1
474195.1,474195.1,0.0,0.0,0.0,0.0,474195.1,1,1,0.9999978911678101,1,1,1
548677.33,548677.33,0.0,0.0,0.0,0.0,548677.33,1,1,0.9999981774385003,1,1,1
358440.67,358440.67,0.0,0.0,0.0,0.0,358440.67,1,1,0.9999972101457958,1,1,1
82665.47,82665.47,0.0,0.0,0.0,0.0,82665.47,1,1,0.9999879031970278,1,1,1
1128131.99,1128131.99,0.0,164146.1,1292278.09,0.0,0.0,0,1,0.9999991135796853,0,1,1
587031.2,587031.2,0.0,338247.75,925278.94,0.0,0.010000000009313226,0,1,0.9999982965159322,0,1,1
141508.56,141508.56,0.0,340906.08,482414.64,0.0,0.0,0,1,0.9999929333396274,0,1,1
287040.14,287040.14,0.0,2153682.82,2440722.97,0.0,-0.01000000024214387,0,1,0.9999965161788307,0,1,1
351912.04,351912.04,0.0,196753.09,548665.13,0.0,0.0,0,1,0.999997158388902,0,1,1
120598.96,120598.96,0.0,1284199.46,1404798.42,0.0,0.0,0,1,0.9999917081232863,0,1,1
2109967.47,2109967.47,0.0,1830441.07,3940408.54,0.0,0.0,0,1,0.9999995260592686,0,1,1
227994.78,227994.78,0.0,0.0,0.0,0.0,227994.78,1,1,0.9999956139539073,1,1,1
1241118.86,1241118.86,0.0,0.0,0.0,0.0,1241118.86,1,1,0.9999991942760468,1,1,1
2331777.94,2331777.94,0.0,0.0,2331777.94,0.0,0.0,0,1,0.9999995711428803,0,1,1
53782.87,53782.87,0.0,0.0,0.0,0.0,53782.87,1,1,0.9999814070649806,1,1,1
401575.19,401575.19,0.0,0.0,0.0,0.0,401575.19,1,1,0.9999975098125216,1,1,1
3424092.39,3424092.39,0.0,0.0,0.0,0.0,3424092.39,1,1,0.9999997079518909,1,1,1
17822.02,17822.02,0.0,2619609.53,2637431.55,0.0,0.0,0,1,0.9999438927858466,0,1,1
1634229.02,1634229.02,0.0,0.0,1634229.02,0.0,0.0,0,1,0.9999993880910351,0,1,1
609239.75,609239.75,0.0,0.0,0.0,0.0,609239.75,1,1,0.9999983586127488,1,1,1
692984.55,692984.55,0.0,758852.8,1451837.35,0.0,0.0,0,1,0.9999985569684678,0,1,1
739584.33,739584.33,0.0,76425.35,903164.02,0.0,-87154.34000000008,0,1,0.9999986478909743,0,1,1
227231.78,227231.78,0.0,1606681.0,1833912.79,0.0,-0.010000000009313226,0,1,0.9999955992264848,0,1,1
56847.17,56847.17,0.0,0.0,0.0,0.0,56847.17,1,1,0.9999824092842391,1,1,1
963532.14,963532.14,0.0,0.0,0.0,0.0,963532.14,1,1,0.9999989621529779,1,1,1
157705.36,157705.36,0.0,0.0,0.0,0.0,157705.36,1,1,0.9999936591016367,1,1,1
219489.62,219489.62,0.0,0.0,219489.62,0.0,0.0,0,1,0.9999954439966501,0,1,1
1152538.9,1152538.9,0.0,0.0,0.0,0.0,1152538.9,1,1,0.9999991323510795,1,1,1
101408.84,101408.84,0.0,0.0,101408.84,0.0,0.0,0,1,0.9999901390239843,0,1,1
414973.48,414973.48,0.0,331305.86,746279.34,0.0,0.0,0,1,0.9999975902132584,0,1,1
6844.73,6844.73,0.0,0.0,0.0,0.0,6844.73,1,1,0.9998539235406596,1,1,1
540914.12,540914.12,0.0,36447.52,577361.64,0.0,0.0,0,1,0.9999981512811105,0,1,1
138048.52,138048.52,0.0,0.0,138048.52,0.0,0.0,0,1,0.9999927562225497,0,1,1
1398946.33,1398946.33,0.0,0.0,1398946.33,0.0,0.0,0,1,0.999999285176805,0,1,1
73599.57,73599.57,0.0,0.0,73599.57,0.0,0.0,0,1,0.9999864131487025,0,1,1
513082.74,513082.74,0.0,32452.79,545535.53,0.0,0.0,0,1,0.9999980510004078,0,1,1
375141.86,375141.86,0.0,124753.19,252008.88,0.0,247886.16999999998,0,1,0.9999973343488398,0,1,1
87219.11,87219.11,0.0,0.0,0.0,0.0,87219.11,1,1,0.9999885347541984,1,1,1
103078.52,103078.52,0.0,0.0,103078.52,0.0,0.0,0,1,0.9999902987518762,0,1,1
582571.87,582571.87,0.0,0.0,582571.87,0.0,0.0,0,1,0.9999982834765374,0,1,1
228416.57,228416.57,0.0,42676.83,271093.4,0.0,0.0,0,1,0.9999956220530671,0,1,1
780687.45,780687.45,0.0,0.0,0.0,0.0,780687.45,1,1,0.9999987190792947,1,1,1
1065787.82,1065787.82,0.0,0.0,0.0,0.0,1065787.82,1,1,0.9999990617278196,1,1,1
978103.4,978103.4,0.0,0.0,978103.4,0.0,0.0,0,1,0.9999989776142506,0,1,1
6972164.97,6972164.97,0.0,0.0,0.0,0.0,6972164.97,1,1,0.999999856572548,1,1,1
385567.18,385567.18,0.0,0.0,385567.18,0.0,0.0,0,1,0.9999974064249804,0,1,1
2598276.05,2598276.05,0.0,5368346.27,7966622.32,0.0,-9.313225746154785e-10,0,1,0.9999996151295721,0,1,1
2093951.47,2093951.47,0.0,0.0,0.0,0.0,2093951.47,1,1,0.9999995224342413,1,1,1
16671.29,16671.29,0.0,0.0,0.0,0.0,16671.29,1,1,0.999940020237172,1,1,1
3092085.39,3092085.39,0.0,0.0,0.0,0.0,3092085.39,1,1,0.9999996765937708,1,1,1
2634032.61,2634032.61,0.0,0.0,0.0,0.0,2634032.61,1,1,0.9999996203541229,1,1,1
732198.35,732198.35,0.0,0.0,0.0,0.0,732198.35,1,1,0.999998634251724,1,1,1
559565.82,559565.82,0.0,0.0,0.0,0.0,559565.82,1,1,0.9999982129033312,1,1,1
4262592.28,4262592.28,0.0,237422.88,4500015.17,0.0,-0.009999999776482582,0,1,0.9999997654010283,0,1,1
697226.2,697226.2,0.0,0.0,0.0,0.0,697226.2,1,1,0.9999985657472915,1,1,1
144065.75,144065.75,0.0,0.0,0.0,0.0,144065.75,1,1,0.9999930587731034,1,1,1
7576324.61,7576324.61,0.0,0.0,0.0,0.0,7576324.61,1,1,0.9999998680098967,1,1,1
235750.53,235750.53,0.0,0.0,0.0,0.0,235750.53,1,1,0.9999957582459804,1,1,1
21829.31,21829.31,0.0,0.0,0.0,0.0,21829.31,1,1,0.9999541921301164,1,1,1
10000000.0,10175597.64,175597.64,0.0,0.0,5.820766091346741e-10,10000000.0,1,0,0.9827431636985241,1,1,1
380214.33,380214.33,0.0,53710.43,433924.76,0.0,0.0,0,1,0.9999973699114131,0,1,1
5141769.94,5141769.94,0.0,0.0,0.0,0.0,5141769.94,1,1,0.999999805514479,1,1,1
371669.59,371669.59,0.0,0.0,0.0,0.0,371669.59,1,1,0.999997309445442,1,1,1
430722.59,430722.59,0.0,0.0,0.0,0.0,430722.59,1,1,0.999997678325443,1,1,1
70072.66,70072.66,0.0,519712.34,589784.99,0.0,0.010000000009313226,0,1,0.9999857293025654,0,1,1
1096187.24,1096187.24,0.0,0.0,0.0,0.0,1096187.24,1,1,0.9999990877479218,1,1,1
127018.14,127018.14,0.0,0.0,127018.14,0.0,0.0,0,1,0.9999921271707555,0,1,1
555328.55,555328.55,0.0,0.0,0.0,0.0,555328.55,1,1,0.999998199267444,1,1,1
57466.42,57466.42,0.0,1001258.8,1058725.22,0.0,0.0,0,1,0.9999825988360014,0,1,1
10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0.99999990000001,0,1,1
114149.44,114149.44,0.0,0.0,0.0,0.0,114149.44,1,1,0.999991239630789,1,1,1
2571605.04,2571605.04,0.0,7177484.07,9749089.11,0.0,0.0,0,1,0.9999996111379487,0,1,1
586718.88,586718.88,0.0,0.0,0.0,0.0,586718.88,1,1,0.9999982956091414,1,1,1
218350.42,218350.42,0.0,143135.63,361486.05,0.0,5.820766091346741e-11,0,1,0.9999954202267153,0,1,1
498747.55,498747.55,0.0,0.0,0.0,0.0,498747.55,1,1,0.9999979949816395,1,1,1
85113.85,85113.85,0.0,0.0,0.0,0.0,85113.85,1,1,0.9999882511688618,1,1,1
6392800.85,6392800.85,0.0,0.0,0.0,0.0,6392800.85,1,1,0.999999843574066,1,1,1
96640.12,96640.12,0.0,0.0,0.0,0.0,96640.12,1,1,0.9999896524378029,1,1,1
1265656.44,1265656.44,0.0,0.0,0.0,0.0,1265656.44,1,1,0.9999992098967948,1,1,1
2019508.99,2019508.99,0.0,15973.05,2035482.04,0.0,0.0,0,1,0.9999995048303771,0,1,1
16274.51,16274.51,0.0,44245.22,60519.73,0.0,0.0,0,1,0.9999385579929599,0,1,1
140333.35,140333.35,0.0,132894.81,273228.16,0.0,5.820766091346741e-11,0,1,0.9999928741608879,0,1,1
98634.75,98634.75,0.0,0.0,0.0,0.0,98634.75,1,1,0.9999898616880796,1,1,1
240899.12,240899.12,0.0,0.0,0.0,0.0,240899.12,1,1,0.9999958489020263,1,1,1
32382.96,32382.96,0.0,0.0,32382.96,0.0,0.0,0,1,0.999969120515218,0,1,1
460689.45,460689.45,0.0,0.0,0.0,0.0,460689.45,1,1,0.9999978293450624,1,1,1
251199.91,251199.91,0.0,0.0,251199.91,0.0,0.0,0,1,0.9999960191227014,0,1,1
1675153.28,1675153.28,0.0,0.0,0.0,0.0,1675153.28,1,1,0.9999994030400591,1,1,1
1123639.01,1123639.01,0.0,0.0,1123639.01,0.0,0.0,0,1,0.9999991100352505,0,1,1
522343.83,522343.83,0.0,0.0,0.0,0.0,522343.83,1,1,0.9999980855558578,1,1,1
575082.97,575082.97,0.0,0.0,0.0,0.0,575082.97,1,1,0.9999982611235017,1,1,1
3302492.95,3302492.95,0.0,0.0,0.0,0.0,3302492.95,1,1,0.9999996971985369,1,1,1
9366.63,9366.63,0.0,51153.4,60520.03,0.0,0.0,0,1,0.9998932494131386,0,1,1
606501.57,606501.57,0.0,0.0,0.0,0.0,606501.57,1,1,0.99999835120237,1,1,1
215299.28,215299.28,0.0,0.0,0.0,0.0,215299.28,1,1,0.9999953553242011,1,1,1
59893.41,59893.41,0.0,2411666.65,2471560.05,0.0,0.01000000024214387,0,1,0.9999833039510699,0,1,1
144065.75,144065.75,0.0,203138.85,347204.6,0.0,0.0,0,1,0.9999930587731034,0,1,1
111033.79,111033.79,0.0,0.0,0.0,0.0,111033.79,1,1,0.9999909938137407,1,1,1
174725.11,174725.11,0.0,0.0,0.0,0.0,174725.11,1,1,0.9999942767569198,1,1,1
92057.19,92057.19,0.0,173314.92,265372.1,0.0,0.010000000009313226,0,1,0.9999891373054369,0,1,1
320977.49,320977.49,0.0,0.0,320977.49,0.0,0.0,0,1,0.9999968845264366,0,1,1
2391612.36,2391612.36,0.0,0.0,0.0,0.0,2391612.36,1,1,0.9999995818722136,1,1,1
806850.06,806850.06,0.0,0.0,0.0,0.0,806850.06,1,1,0.9999987606138858,1,1,1
5464727.14,5464727.14,0.0,9012.39,5473739.54,0.0,-0.010000000707805157,0,1,0.9999998170082803,0,1,1
7240965.96,7240965.96,0.0,0.0,0.0,0.0,7240965.96,1,1,0.9999998618968978,1,1,1
450060.37,450060.37,0.0,100205.45,550265.82,0.0,0.0,0,1,0.9999977780807981,0,1,1
40013.19,40013.19,0.0,0.0,40013.19,0.0,0.0,0,1,0.999975008865605,0,1,1
326052.83,326052.83,0.0,0.0,0.0,0.0,326052.83,1,1,0.9999969330217652,1,1,1
178344.25,178344.25,0.0,0.0,0.0,0.0,178344.25,1,1,0.9999943928980447,1,1,1
317787.12,317787.12,0.0,0.0,372227.52,0.0,-54440.40000000002,0,1,0.9999968532492656,1,1,1
21708.13,21708.13,0.0,0.0,0.0,0.0,21708.13,1,1,0.999953936431354,1,1,1
271229.8,271229.8,0.0,566471.82,837701.62,0.0,-1.1641532182693481e-10,0,1,0.9999963131030841,0,1,1
2485467.28,2485467.28,0.0,0.0,0.0,0.0,2485467.28,1,1,0.9999995976613308,1,1,1
310712.71,310712.71,0.0,0.0,310712.71,0.0,0.0,0,1,0.9999967816032321,0,1,1
114169.66,114169.66,0.0,80478.74,194648.4,0.0,2.9103830456733704e-11,0,1,0.9999912411822792,0,1,1
10000000.0,10000000.0,0.0,2423749.18,12423749.18,0.0,0.0,0,1,0.99999990000001,0,1,1
35496.47,35496.47,0.0,0.0,0.0,0.0,35496.47,1,1,0.9999718289782342,1,1,1
2600970.32,2600970.32,0.0,0.0,0.0,0.0,2600970.32,1,1,0.9999996155282481,1,1,1
134515.36,134515.36,0.0,29488.06,164003.41,0.0,0.009999999980209395,0,1,0.9999925659600066,0,1,1
179700.14,179700.14,0.0,0.0,0.0,0.0,179700.14,1,1,0.9999944352050298,1,1,1
684796.16,684796.16,0.0,0.0,0.0,0.0,684796.16,1,1,0.9999985397135701,1,1,1
1893451.73,1893451.73,0.0,0.0,0.0,0.0,1893451.73,1,1,0.9999994718642911,1,1,1
21580.37,21580.37,0.0,0.0,0.0,0.0,21580.37,1,1,0.9999536637386783,1,1,1
