id,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,orig_balance_error,dest_balance_error,dest_balance_stayed_zero,orig_balance_drained,is_transfer,predicted_fraud,pattern_type
1338,20111.45,20111.45,0.0,0.0,0.0,0.0,20111.45,1,1,1,1,Account Drain + Zero Destination
1339,5096946.74,5096946.74,0.0,10804.71,5107751.46,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1340,723782.37,723782.37,0.0,0.0,0.0,0.0,723782.37,1,1,1,1,Account Drain + Zero Destination
1341,149656.36,149656.36,0.0,42797.0,192453.36,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1342,1299860.86,1299860.86,0.0,0.0,1299860.86,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1343,71277.45,71277.45,0.0,2698147.17,2769424.62,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1344,1517771.48,1517771.48,0.0,0.0,0.0,0.0,1517771.48,1,1,1,1,Account Drain + Zero Destination
1345,43996.54,43996.54,0.0,808284.11,852280.66,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1346,3832058.34,3832058.34,0.0,0.0,0.0,0.0,3832058.34,1,1,1,1,Account Drain + Zero Destination
1347,3642569.29,3642569.29,0.0,1907850.52,5550419.81,0.0,9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
1348,5239429.19,5239429.19,0.0,0.0,0.0,0.0,5239429.19,1,1,1,1,Account Drain + Zero Destination
1349,164500.81,164500.81,0.0,685636.21,850137.02,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1350,4644693.12,4644693.12,0.0,0.0,4644693.12,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1351,113338.99,113338.99,0.0,3290608.15,3403947.14,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1352,146095.73,146095.73,0.0,0.0,146095.73,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1353,343999.8,343999.8,0.0,33423.37,377423.17,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1354,594577.22,594577.22,0.0,685106.85,1279684.07,0.0,-2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
1355,158879.1,158879.1,0.0,751402.72,910281.82,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1356,336917.97,336917.97,0.0,0.0,0.0,0.0,336917.97,1,1,1,1,Account Drain + Zero Destination
1357,772379.36,772379.36,0.0,0.0,0.0,0.0,772379.36,1,1,1,1,Account Drain + Zero Destination
1358,1396824.94,1396824.94,0.0,25923.43,1422748.37,0.0,-2.3283064365386963e-10,0,1,0,1,Account Drain + Balance Mismatch
1359,228706.19,228706.19,0.0,0.0,0.0,0.0,228706.19,1,1,1,1,Account Drain + Zero Destination
1360,116489.77,116489.77,0.0,0.0,0.0,0.0,116489.77,1,1,1,1,Account Drain + Zero Destination
1361,575082.97,575082.97,0.0,0.0,575082.97,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1362,1137603.28,1137603.28,0.0,0.0,0.0,0.0,1137603.28,1,1,1,1,Account Drain + Zero Destination
1363,10000000.0,17041719.54,7041719.54,0.0,0.0,-9.313225746154783e-10,10000000.0,1,0,1,1,Account Drain + Zero Destination
1364,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1365,814689.88,814689.88,0.0,0.0,0.0,0.0,814689.88,1,1,1,1,Account Drain + Zero Destination
1366,440581.15,440581.15,0.0,0.0,0.0,0.0,440581.15,1,1,1,1,Account Drain + Zero Destination
1367,2874626.02,2874626.02,0.0,0.0,0.0,0.0,2874626.02,1,1,1,1,Account Drain + Zero Destination
1368,188658.45,188658.45,0.0,0.0,0.0,0.0,188658.45,1,1,1,1,Account Drain + Zero Destination
1369,10000000.0,15618179.9,5618179.9,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
1370,25071.46,25071.46,0.0,0.0,0.0,0.0,25071.46,1,1,1,1,Account Drain + Zero Destination
1371,182739.36,182739.36,0.0,2520763.27,2703502.63,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1372,71921.7,71921.7,0.0,42131.23,114052.93,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1373,59841.44,59841.44,0.0,0.0,0.0,0.0,59841.44,1,1,1,1,Account Drain + Zero Destination
1374,564263.94,564263.94,0.0,0.0,0.0,0.0,564263.94,1,1,1,1,Account Drain + Zero Destination
1375,10000000.0,14892193.09,4892193.09,0.0,0.0,0.0,10000000.0,1,0,1,1,Account Drain + Zero Destination
1376,444766.43,444766.43,0.0,0.0,0.0,0.0,444766.43,1,1,1,1,Account Drain + Zero Destination
1377,156011.24,156011.24,0.0,152239.96,308251.2,0.0,-5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
1378,25040.78,25040.78,0.0,0.0,0.0,0.0,25040.78,1,1,1,1,Account Drain + Zero Destination
1379,2246118.53,2246118.53,0.0,0.0,2246118.53,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1380,7363709.23,7363709.23,0.0,0.0,0.0,0.0,7363709.23,1,1,1,1,Account Drain + Zero Destination
1381,76960.91,76960.91,0.0,0.0,0.0,0.0,76960.91,1,1,1,1,Account Drain + Zero Destination
1382,21332.46,21332.46,0.0,0.0,0.0,0.0,21332.46,1,1,1,1,Account Drain + Zero Destination
1383,5591647.96,5591647.96,0.0,952338.2,6543986.15,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1384,61505.06,61505.06,0.0,287479.07,348984.13,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1385,198383.8,198383.8,0.0,2367972.08,2566355.88,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1386,3887853.15,3887853.15,0.0,0.0,0.0,0.0,3887853.15,1,1,1,1,Account Drain + Zero Destination
1387,4690769.98,4690769.98,0.0,0.0,4690769.98,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1388,116940.32,116940.32,0.0,491820.33,608760.65,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1389,2040374.55,2040374.55,0.0,0.0,0.0,0.0,2040374.55,1,1,1,1,Account Drain + Zero Destination
1390,240427.17,240427.17,0.0,0.0,0.0,0.0,240427.17,1,1,1,1,Account Drain + Zero Destination
1391,2115503.99,2115503.99,0.0,0.0,0.0,0.0,2115503.99,1,1,1,1,Account Drain + Zero Destination
1392,175313.96,175313.96,0.0,2911229.9,3086543.86,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1393,254564.81,254564.81,0.0,0.0,0.0,0.0,254564.81,1,1,1,1,Account Drain + Zero Destination
1394,10000000.0,10000000.0,0.0,0.0,9941904.21,0.0,58095.78999999911,0,1,0,1,Account Drain + Balance Mismatch
1395,377038.53,377038.53,0.0,105508.48,482547.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1396,645104.5,645104.5,0.0,0.0,0.0,0.0,645104.5,1,1,1,1,Account Drain + Zero Destination
1397,959018.79,959018.79,0.0,0.0,959018.79,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1398,6391.6,6391.6,0.0,0.0,0.0,0.0,6391.6,1,1,1,1,Account Drain + Zero Destination
1399,1128131.99,1128131.99,0.0,0.0,0.0,0.0,1128131.99,1,1,1,1,Account Drain + Zero Destination
1400,628697.26,628697.26,0.0,0.0,628697.26,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1401,196561.69,196561.69,0.0,0.0,0.0,0.0,196561.69,1,1,1,1,Account Drain + Zero Destination
1402,131842.85,131842.85,0.0,3479.07,135321.92,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1403,3653274.35,3653274.35,0.0,637138.07,4290412.42,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1404,656118.37,656118.37,0.0,0.0,0.0,0.0,656118.37,1,1,1,1,Account Drain + Zero Destination
1405,2135320.18,2135320.18,0.0,333330.67,2468650.85,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1406,1016302.6,1016302.6,0.0,1149447.1,2165749.7,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1407,1835523.44,1835523.44,0.0,50844.44,1886367.88,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1408,207261.07,207261.07,0.0,0.0,0.0,0.0,207261.07,1,1,1,1,Account Drain + Zero Destination
1409,6669495.34,6669495.34,0.0,0.0,0.0,0.0,6669495.34,1,1,1,1,Account Drain + Zero Destination
1410,771024.82,771024.82,0.0,0.0,0.0,0.0,771024.82,1,1,1,1,Account Drain + Zero Destination
1411,1564952.45,1564952.45,0.0,0.0,1564952.45,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1412,10000000.0,10000000.0,0.0,110409.52,10110409.52,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1413,188097.08,188097.08,0.0,164930.19,353027.27,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1414,118499.44,118499.44,0.0,0.0,0.0,0.0,118499.44,1,1,1,1,Account Drain + Zero Destination
1415,2540410.33,2540410.33,0.0,0.0,2301330.2,0.0,239080.1299999999,0,1,0,1,Account Drain + Balance Mismatch
1416,338293.14,338293.14,0.0,4293922.64,4632215.78,0.0,-9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
1417,521986.29,521986.29,0.0,3392896.17,3914882.45,0.0,0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1418,221077.97,221077.97,0.0,0.0,221077.97,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1419,503420.67,503420.67,0.0,417119.41,920540.09,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1420,175328.85,175328.85,0.0,0.0,0.0,0.0,175328.85,1,1,1,1,Account Drain + Zero Destination
1421,116419.58,116419.58,0.0,177874.9,294294.48,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1422,1576531.53,1576531.53,0.0,0.0,0.0,0.0,1576531.53,1,1,1,1,Account Drain + Zero Destination
1423,897427.17,897427.17,0.0,75092.82,972520.0,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1424,398219.08,398219.08,0.0,0.0,398219.08,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1425,248409.56,248409.56,0.0,2156174.28,2404583.85,0.0,-0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
1426,62134.33,62134.33,0.0,0.0,0.0,0.0,62134.33,1,1,1,1,Account Drain + Zero Destination
1427,445612.49,0.0,0.0,0.0,445612.49,-445612.49,0.0,0,1,0,1,Account Drain + Balance Mismatch
1428,98050.29,98050.29,0.0,0.0,0.0,0.0,98050.29,1,1,1,1,Account Drain + Zero Destination
1429,681007.64,681007.64,0.0,0.0,0.0,0.0,681007.64,1,1,1,1,Account Drain + Zero Destination
1430,38513.19,38513.19,0.0,0.0,0.0,0.0,38513.19,1,1,1,1,Account Drain + Zero Destination
1431,655676.97,655676.97,0.0,53614.28,709291.25,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1432,407347.84,407347.84,0.0,0.0,0.0,0.0,407347.84,1,1,1,1,Account Drain + Zero Destination
1433,2173367.35,2173367.35,0.0,0.0,0.0,0.0,2173367.35,1,1,1,1,Account Drain + Zero Destination
1434,474195.1,474195.1,0.0,0.0,0.0,0.0,474195.1,1,1,1,1,Account Drain + Zero Destination
1435,548677.33,548677.33,0.0,0.0,0.0,0.0,548677.33,1,1,1,1,Account Drain + Zero Destination
1436,358440.67,358440.67,0.0,0.0,0.0,0.0,358440.67,1,1,1,1,Account Drain + Zero Destination
1437,82665.47,82665.47,0.0,0.0,0.0,0.0,82665.47,1,1,1,1,Account Drain + Zero Destination
1438,1128131.99,1128131.99,0.0,164146.1,1292278.09,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1439,587031.2,587031.2,0.0,338247.75,925278.94,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1440,141508.56,141508.56,0.0,340906.08,482414.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1441,287040.14,287040.14,0.0,2153682.82,2440722.97,0.0,-0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
1442,351912.04,351912.04,0.0,196753.09,548665.13,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1443,120598.96,120598.96,0.0,1284199.46,1404798.42,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1444,2109967.47,2109967.47,0.0,1830441.07,3940408.54,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1445,227994.78,227994.78,0.0,0.0,0.0,0.0,227994.78,1,1,1,1,Account Drain + Zero Destination
1446,1241118.86,1241118.86,0.0,0.0,0.0,0.0,1241118.86,1,1,1,1,Account Drain + Zero Destination
1447,2331777.94,2331777.94,0.0,0.0,2331777.94,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1448,53782.87,53782.87,0.0,0.0,0.0,0.0,53782.87,1,1,1,1,Account Drain + Zero Destination
1449,401575.19,401575.19,0.0,0.0,0.0,0.0,401575.19,1,1,1,1,Account Drain + Zero Destination
1450,3424092.39,3424092.39,0.0,0.0,0.0,0.0,3424092.39,1,1,1,1,Account Drain + Zero Destination
1451,17822.02,17822.02,0.0,2619609.53,2637431.55,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1452,1634229.02,1634229.02,0.0,0.0,1634229.02,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1453,609239.75,609239.75,0.0,0.0,0.0,0.0,609239.75,1,1,1,1,Account Drain + Zero Destination
1454,692984.55,692984.55,0.0,758852.8,1451837.35,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1455,739584.33,739584.33,0.0,76425.35,903164.02,0.0,-87154.34000000008,0,1,0,1,Account Drain + Balance Mismatch
1456,227231.78,227231.78,0.0,1606681.0,1833912.79,0.0,-0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1457,56847.17,56847.17,0.0,0.0,0.0,0.0,56847.17,1,1,1,1,Account Drain + Zero Destination
1458,963532.14,963532.14,0.0,0.0,0.0,0.0,963532.14,1,1,1,1,Account Drain + Zero Destination
1459,157705.36,157705.36,0.0,0.0,0.0,0.0,157705.36,1,1,1,1,Account Drain + Zero Destination
1460,219489.62,219489.62,0.0,0.0,219489.62,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1461,1152538.9,1152538.9,0.0,0.0,0.0,0.0,1152538.9,1,1,1,1,Account Drain + Zero Destination
1462,101408.84,101408.84,0.0,0.0,101408.84,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1463,414973.48,414973.48,0.0,331305.86,746279.34,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1464,6844.73,6844.73,0.0,0.0,0.0,0.0,6844.73,1,1,1,1,Account Drain + Zero Destination
1465,540914.12,540914.12,0.0,36447.52,577361.64,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1466,138048.52,138048.52,0.0,0.0,138048.52,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1467,1398946.33,1398946.33,0.0,0.0,1398946.33,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1468,73599.57,73599.57,0.0,0.0,73599.57,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1469,513082.74,513082.74,0.0,32452.79,545535.53,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1470,375141.86,375141.86,0.0,124753.19,252008.88,0.0,247886.17,0,1,0,1,Account Drain + Balance Mismatch
1471,87219.11,87219.11,0.0,0.0,0.0,0.0,87219.11,1,1,1,1,Account Drain + Zero Destination
1472,103078.52,103078.52,0.0,0.0,103078.52,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1473,582571.87,582571.87,0.0,0.0,582571.87,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1474,228416.57,228416.57,0.0,42676.83,271093.4,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1475,780687.45,780687.45,0.0,0.0,0.0,0.0,780687.45,1,1,1,1,Account Drain + Zero Destination
1476,1065787.82,1065787.82,0.0,0.0,0.0,0.0,1065787.82,1,1,1,1,Account Drain + Zero Destination
1477,978103.4,978103.4,0.0,0.0,978103.4,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1478,6972164.97,6972164.97,0.0,0.0,0.0,0.0,6972164.97,1,1,1,1,Account Drain + Zero Destination
1479,385567.18,385567.18,0.0,0.0,385567.18,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1480,2598276.05,2598276.05,0.0,5368346.27,7966622.32,0.0,-9.313225746154783e-10,0,1,0,1,Account Drain + Balance Mismatch
1481,2093951.47,2093951.47,0.0,0.0,0.0,0.0,2093951.47,1,1,1,1,Account Drain + Zero Destination
1482,16671.29,16671.29,0.0,0.0,0.0,0.0,16671.29,1,1,1,1,Account Drain + Zero Destination
1483,3092085.39,3092085.39,0.0,0.0,0.0,0.0,3092085.39,1,1,1,1,Account Drain + Zero Destination
1484,2634032.61,2634032.61,0.0,0.0,0.0,0.0,2634032.61,1,1,1,1,Account Drain + Zero Destination
1485,732198.35,732198.35,0.0,0.0,0.0,0.0,732198.35,1,1,1,1,Account Drain + Zero Destination
1486,559565.82,559565.82,0.0,0.0,0.0,0.0,559565.82,1,1,1,1,Account Drain + Zero Destination
1487,4262592.28,4262592.28,0.0,237422.88,4500015.17,0.0,-0.0099999997764825,0,1,0,1,Account Drain + Balance Mismatch
1488,697226.2,697226.2,0.0,0.0,0.0,0.0,697226.2,1,1,1,1,Account Drain + Zero Destination
1489,144065.75,144065.75,0.0,0.0,0.0,0.0,144065.75,1,1,1,1,Account Drain + Zero Destination
1490,7576324.61,7576324.61,0.0,0.0,0.0,0.0,7576324.61,1,1,1,1,Account Drain + Zero Destination
1491,235750.53,235750.53,0.0,0.0,0.0,0.0,235750.53,1,1,1,1,Account Drain + Zero Destination
1492,21829.31,21829.31,0.0,0.0,0.0,0.0,21829.31,1,1,1,1,Account Drain + Zero Destination
1493,10000000.0,10175597.64,175597.64,0.0,0.0,5.820766091346741e-10,10000000.0,1,0,1,1,Account Drain + Zero Destination
1494,380214.33,380214.33,0.0,53710.43,433924.76,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1495,5141769.94,5141769.94,0.0,0.0,0.0,0.0,5141769.94,1,1,1,1,Account Drain + Zero Destination
1496,371669.59,371669.59,0.0,0.0,0.0,0.0,371669.59,1,1,1,1,Account Drain + Zero Destination
1497,430722.59,430722.59,0.0,0.0,0.0,0.0,430722.59,1,1,1,1,Account Drain + Zero Destination
1498,70072.66,70072.66,0.0,519712.34,589784.99,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1499,1096187.24,1096187.24,0.0,0.0,0.0,0.0,1096187.24,1,1,1,1,Account Drain + Zero Destination
1500,127018.14,127018.14,0.0,0.0,127018.14,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1501,555328.55,555328.55,0.0,0.0,0.0,0.0,555328.55,1,1,1,1,Account Drain + Zero Destination
1502,57466.42,57466.42,0.0,1001258.8,1058725.22,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1503,10000000.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1504,114149.44,114149.44,0.0,0.0,0.0,0.0,114149.44,1,1,1,1,Account Drain + Zero Destination
1505,2571605.04,2571605.04,0.0,7177484.07,9749089.11,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1506,586718.88,586718.88,0.0,0.0,0.0,0.0,586718.88,1,1,1,1,Account Drain + Zero Destination
1507,218350.42,218350.42,0.0,143135.63,361486.05,0.0,5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
1508,498747.55,498747.55,0.0,0.0,0.0,0.0,498747.55,1,1,1,1,Account Drain + Zero Destination
1509,85113.85,85113.85,0.0,0.0,0.0,0.0,85113.85,1,1,1,1,Account Drain + Zero Destination
1510,6392800.85,6392800.85,0.0,0.0,0.0,0.0,6392800.85,1,1,1,1,Account Drain + Zero Destination
1511,96640.12,96640.12,0.0,0.0,0.0,0.0,96640.12,1,1,1,1,Account Drain + Zero Destination
1512,1265656.44,1265656.44,0.0,0.0,0.0,0.0,1265656.44,1,1,1,1,Account Drain + Zero Destination
1513,2019508.99,2019508.99,0.0,15973.05,2035482.04,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1514,16274.51,16274.51,0.0,44245.22,60519.73,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1515,140333.35,140333.35,0.0,132894.81,273228.16,0.0,5.820766091346741e-11,0,1,0,1,Account Drain + Balance Mismatch
1516,98634.75,98634.75,0.0,0.0,0.0,0.0,98634.75,1,1,1,1,Account Drain + Zero Destination
1517,240899.12,240899.12,0.0,0.0,0.0,0.0,240899.12,1,1,1,1,Account Drain + Zero Destination
1518,32382.96,32382.96,0.0,0.0,32382.96,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1519,460689.45,460689.45,0.0,0.0,0.0,0.0,460689.45,1,1,1,1,Account Drain + Zero Destination
1520,251199.91,251199.91,0.0,0.0,251199.91,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1521,1675153.28,1675153.28,0.0,0.0,0.0,0.0,1675153.28,1,1,1,1,Account Drain + Zero Destination
1522,1123639.01,1123639.01,0.0,0.0,1123639.01,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1523,522343.83,522343.83,0.0,0.0,0.0,0.0,522343.83,1,1,1,1,Account Drain + Zero Destination
1524,575082.97,575082.97,0.0,0.0,0.0,0.0,575082.97,1,1,1,1,Account Drain + Zero Destination
1525,3302492.95,3302492.95,0.0,0.0,0.0,0.0,3302492.95,1,1,1,1,Account Drain + Zero Destination
1526,9366.63,9366.63,0.0,51153.4,60520.03,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1527,606501.57,606501.57,0.0,0.0,0.0,0.0,606501.57,1,1,1,1,Account Drain + Zero Destination
1528,215299.28,215299.28,0.0,0.0,0.0,0.0,215299.28,1,1,1,1,Account Drain + Zero Destination
1529,59893.41,59893.41,0.0,2411666.65,2471560.05,0.0,0.0100000002421438,0,1,0,1,Account Drain + Balance Mismatch
1530,144065.75,144065.75,0.0,203138.85,347204.6,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1531,111033.79,111033.79,0.0,0.0,0.0,0.0,111033.79,1,1,1,1,Account Drain + Zero Destination
1532,174725.11,174725.11,0.0,0.0,0.0,0.0,174725.11,1,1,1,1,Account Drain + Zero Destination
1533,92057.19,92057.19,0.0,173314.92,265372.1,0.0,0.0100000000093132,0,1,0,1,Account Drain + Balance Mismatch
1534,320977.49,320977.49,0.0,0.0,320977.49,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1535,2391612.36,2391612.36,0.0,0.0,0.0,0.0,2391612.36,1,1,1,1,Account Drain + Zero Destination
1536,806850.06,806850.06,0.0,0.0,0.0,0.0,806850.06,1,1,1,1,Account Drain + Zero Destination
1537,5464727.14,5464727.14,0.0,9012.39,5473739.54,0.0,-0.0100000007078051,0,1,0,1,Account Drain + Balance Mismatch
1538,7240965.96,7240965.96,0.0,0.0,0.0,0.0,7240965.96,1,1,1,1,Account Drain + Zero Destination
1539,450060.37,450060.37,0.0,100205.45,550265.82,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1540,40013.19,40013.19,0.0,0.0,40013.19,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1541,326052.83,326052.83,0.0,0.0,0.0,0.0,326052.83,1,1,1,1,Account Drain + Zero Destination
1542,178344.25,178344.25,0.0,0.0,0.0,0.0,178344.25,1,1,1,1,Account Drain + Zero Destination
1543,317787.12,317787.12,0.0,0.0,372227.52,0.0,-54440.40000000002,0,1,1,1,Account Drain + Balance Mismatch
1544,21708.13,21708.13,0.0,0.0,0.0,0.0,21708.13,1,1,1,1,Account Drain + Zero Destination
1545,271229.8,271229.8,0.0,566471.82,837701.62,0.0,-1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
1546,2485467.28,2485467.28,0.0,0.0,0.0,0.0,2485467.28,1,1,1,1,Account Drain + Zero Destination
1547,310712.71,310712.71,0.0,0.0,310712.71,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1548,114169.66,114169.66,0.0,80478.74,194648.4,0.0,2.9103830456733704e-11,0,1,0,1,Account Drain + Balance Mismatch
1549,10000000.0,10000000.0,0.0,2423749.18,12423749.18,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1550,35496.47,35496.47,0.0,0.0,0.0,0.0,35496.47,1,1,1,1,Account Drain + Zero Destination
1551,2600970.32,2600970.32,0.0,0.0,0.0,0.0,2600970.32,1,1,1,1,Account Drain + Zero Destination
1552,134515.36,134515.36,0.0,29488.06,164003.41,0.0,0.0099999999802093,0,1,0,1,Account Drain + Balance Mismatch
1553,179700.14,179700.14,0.0,0.0,0.0,0.0,179700.14,1,1,1,1,Account Drain + Zero Destination
1554,684796.16,684796.16,0.0,0.0,0.0,0.0,684796.16,1,1,1,1,Account Drain + Zero Destination
1555,1893451.73,1893451.73,0.0,0.0,0.0,0.0,1893451.73,1,1,1,1,Account Drain + Zero Destination
1556,21580.37,21580.37,0.0,0.0,0.0,0.0,21580.37,1,1,1,1,Account Drain + Zero Destination
1557,30548.46,30548.46,0.0,804314.46,834862.92,0.0,-1.1641532182693479e-10,0,1,0,1,Account Drain + Balance Mismatch
1558,8274020.94,8274020.94,0.0,0.0,0.0,0.0,8274020.94,1,1,1,1,Account Drain + Zero Destination
1559,292815.44,292815.44,0.0,0.0,292815.44,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1560,3606943.31,3606943.31,0.0,0.0,3606943.31,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1561,4152435.91,4152435.91,0.0,0.0,4152435.91,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1562,204030.2,204030.2,0.0,0.0,0.0,0.0,204030.2,1,1,1,1,Account Drain + Zero Destination
1563,258103.59,258103.59,0.0,244362.91,502466.5,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1564,124057.58,124057.58,0.0,1594382.92,1718440.5,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1565,122235.11,122235.11,0.0,0.0,122235.11,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1566,31374.02,31374.02,0.0,0.0,31374.02,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1567,177022.52,177022.52,0.0,769094.97,946117.49,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1568,269692.53,269692.53,0.0,0.0,0.0,0.0,269692.53,1,1,1,1,Account Drain + Zero Destination
1569,356925.36,0.0,0.0,0.0,356925.36,-356925.36,0.0,0,1,0,1,Account Drain + Balance Mismatch
1570,1905476.22,1905476.22,0.0,0.0,1905476.22,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1571,29473.67,29473.67,0.0,0.0,0.0,0.0,29473.67,1,1,1,1,Account Drain + Zero Destination
1572,1165187.89,1165187.89,0.0,0.0,1165187.89,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1573,1685692.11,1685692.11,0.0,0.0,0.0,0.0,1685692.11,1,1,1,1,Account Drain + Zero Destination
1574,4892226.25,4892226.25,0.0,54435.33,4946661.58,0.0,0.0,0,1,0,1,Account Drain + Balance Mismatch
1575,342564.81,0.0,0.0,0.0,342564.81,-342564.81,0.0,0,1,0,1,Account Drain + Balance Mismatch
